training_seed,id,family,description,op,joint_zero_based,joint_one_based,episode_count,kinematic_success_count,kinematic_success_rate,rotation_only_success_count,desired_revolutions_mean,desired_revolutions_sample_sd,direction_fraction_mean,direction_fraction_sample_sd,forward_body_lengths_mean,forward_body_lengths_sample_sd,mean_abs_k1,mean_abs_k2,mean_torque_boundary_saturation_fraction,wall_seconds
9205,J05_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J05,joint_both_off,4,5,20,2,0.1,2,0.3366410579317354,0.47135425540021775,0.7225271213436002,0.09725693260874754,0.44085846313942756,0.5447277356816933,176.27170520097016,46.330666920423965,0.54625,26.761740899994038
9205,J06_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J06,joint_both_off,5,6,20,13,0.65,13,1.214007877908817,0.6879811507941858,0.731101278105543,0.12651886277175808,1.4165153207609442,0.884645844163558,171.72966065650803,47.80086060433415,0.7199875,26.771657999997842
9205,J07_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J07,joint_both_off,6,7,20,0,0.0,0,0.18999977150461062,0.00714552896188291,0.7380240627613996,0.03431080487869271,0.36657494979389843,0.018603066419725423,190.999743045643,46.3770337973698,0.73528125,26.774131600002875
9205,J08_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J08,joint_both_off,7,8,20,19,0.95,19,1.6131552828293465,0.2807879178313672,0.865843128506134,0.038620506909290954,2.6960265964320795,0.5804480561814616,184.3782881470211,53.040800816204865,0.7891312500000001,27.278516599995783
9205,J01_ONLY,single_joint_retention,Retain only J01; disable both learned channels at the other joints,joint_only,0,1,20,0,0.0,0,0.005555920011318815,0.0031024210977403793,0.48001806465630625,0.014144443006866873,-0.023574480391156425,0.00472641935718587,17.784024632144718,12.558199190786107,0.10174375,26.722541800001636
9205,J02_ONLY,single_joint_retention,Retain only J02; disable both learned channels at the other joints,joint_only,1,2,20,0,0.0,0,0.0003923071333480965,0.0004052086891128969,0.5743082496849177,0.023767141588529148,-0.01823587313723065,0.007781431050852332,37.756678305603565,5.0218843389581895,0.09920625000000002,27.178829500000575
9205,J03_ONLY,single_joint_retention,Retain only J03; disable both learned channels at the other joints,joint_only,2,3,20,0,0.0,0,0.00031855290367811936,0.00025992639402455203,0.5509983665823078,0.20961526583037646,-0.0001346776270621682,0.00010944882823130721,12.51722741017118,13.215133805088698,0.006143750000000001,26.909332300012466
9205,J04_ONLY,single_joint_retention,Retain only J04; disable both learned channels at the other joints,joint_only,3,4,20,0,0.0,0,1.9492999344491886e-05,0.000249955190638526,0.4577212053811853,0.15375051398445486,-0.0020084833342652033,0.005432609412299674,35.03297913288698,0.0714453671919182,0.004593750000000001,27.22841999999946
9205,J05_ONLY,single_joint_retention,Retain only J05; disable both learned channels at the other joints,joint_only,4,5,20,0,0.0,0,4.792711535640396e-06,0.0002437180679817743,0.5592715617715618,0.3311285081582616,0.0004190430568716026,0.0012506927274000264,17.3059269981645,3.2289507002662865,0.0006125,26.856524799994077
9205,J06_ONLY,single_joint_retention,Retain only J06; disable both learned channels at the other joints,joint_only,5,6,20,0,0.0,0,1.1669672393433007e-05,0.00024142034942945217,0.5576783497894179,0.2886476300974109,-2.5974610820715296e-05,0.00018213105366149773,27.64288232386112,10.24531980141997,0.00014375000000000005,26.847145300009288
9205,J07_ONLY,single_joint_retention,Retain only J07; disable both learned channels at the other joints,joint_only,6,7,20,0,0.0,0,-0.0014409105797014569,0.0019401519589609963,0.4999232240665795,0.04112621003236414,0.015220421574043274,0.006286353106088522,29.356976152807484,0.8052400779817253,0.0458125,26.84307859999535
