configuration_id,paper_label,formal_run,internal_training_seed,checkpoint_batch,reset_seed,success_lenient_rotation_span,success_secondary_strict_common_kinematic,scaled_signed_horizontal_progress_x100,forward_displacement,forward_body_lengths,best_fit_rotation_range_degrees,max_rotation_excursion_degrees,net_best_fit_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,torque_saturation_fraction_pre_step,mean_abs_active_torque_pre_step,mean_abs_k1,mean_abs_k2
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264109,False,False,3.1952669450826945,31.952669450826942,3.5496960832777944,44.34600007275651,44.34600007275651,-38.329635159573904,38.329635159573904,0.5305010893246187,0.9905,1070.989990234375,176.75303649902344,112.83439636230469
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264110,False,False,2.604873819348868,26.04873819348868,2.8908970356879613,31.19137386875952,31.19137386875952,-12.734973068953634,12.734973068953634,0.5179542981501633,0.991875,1071.91162109375,178.08059692382812,113.02702331542969
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264111,False,False,2.8580118380021307,28.580118380021307,3.179586849729448,34.823093786669595,34.823093786669595,-23.228054826862124,23.228054826862124,0.48633879781420764,0.992125,1096.4139404296875,177.06869506835938,114.34031677246094
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264112,False,False,3.226156091170852,32.261560911708514,3.5863045882452274,36.13085296579729,36.13085296579729,-24.007030868675365,24.007030868675365,0.5601851851851852,0.99075,1069.080322265625,176.42559814453125,112.8744888305664
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264113,False,False,3.349923537056893,33.49923537056893,3.7172580159299176,53.67168647031906,53.67168647031906,-30.94216676881823,30.94216676881823,0.5164212910532276,0.991125,1070.93701171875,177.1863250732422,113.07389068603516
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264114,False,False,2.70441658292315,27.044165829231495,3.0134675241996853,26.290550989259188,26.290550989259188,-15.021245191652232,15.021245191652232,0.5077605321507761,0.98975,1076.1629638671875,177.16806030273438,113.40812683105469
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264115,False,False,2.6456697931839153,26.456697931839155,2.936573374909121,37.441239334046685,37.441239334046685,-20.849825804151852,20.849825804151852,0.5244299674267101,0.9915,1072.491455078125,178.11746215820312,113.37992858886719
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264116,False,False,3.0192109031300065,30.192109031300063,3.353455552025327,26.63524354886076,26.63524354886076,-9.986632973460319,9.986632973460319,0.5388076490438695,0.992625,1071.9749755859375,177.48231506347656,113.6743392944336
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264117,False,False,3.032281276136637,30.322812761366368,3.3714587280625996,37.439686570574054,37.439686570574054,-28.992317105340167,28.992317105340167,0.5322763306908267,0.992125,1070.8974609375,177.8247833251953,112.92101287841797
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264118,False,False,2.525248213913292,25.252482139132916,2.7999061391395763,47.55566599697703,47.55566599697703,-23.413230539096283,23.413230539096283,0.5244444444444445,0.99125,1048.4195556640625,177.66781616210938,112.11965942382812
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264119,False,False,2.99305539900437,29.9305539900437,3.3252615197345805,43.73471682270302,43.73471682270302,-22.566822046372234,22.566822046372234,0.5114942528735632,0.993,1072.64404296875,177.354248046875,113.44556427001953
HPR_O2_PS,HPR-O2-PS,2,9203,1500,20264120,False,False,2.8088426357740537,28.088426357740538,3.123362423720564,29.191291378477153,29.191291378477153,-17.519591636410745,17.519591636410745,0.4994011976047904,0.991,1102.9969482421875,177.26736450195312,115.04973602294922
HPR_O2_PS,HPR-O2-PS,3,9204,1500,20264101,False,False,2.967146168462932,29.67146168462932,3.2949816265390854,54.38737391027451,54.38737391027451,-30.46021851730314,30.46021851730314,0.5479603087100331,0.98475,615.8292236328125,127.42573547363281,60.95378875732422
HPR_O2_PS,HPR-O2-PS,3,9204,1500,20264102,False,False,3.0551964640896774,30.55196464089677,3.397444895905015,47.33478290989736,47.33478290989736,-28.074033427402863,28.074033427402863,0.5204200700116686,0.9855,628.5979614257812,127.52644348144531,61.685970306396484
HPR_O2_PS,HPR-O2-PS,3,9204,1500,20264103,False,False,2.834810396432877,28.348103964328768,3.1455806775746895,33.22046599022972,33.22046599022972,-12.88448860910261,12.88448860910261,0.5234899328859061,0.98625,635.4591674804688,127.3646240234375,62.33349609375
HPR_O2_PS,HPR-O2-PS,3,9204,1500,20264104,False,False,3.4873951646965,34.873951646965,3.8709666131227967,44.068564659244586,44.068564659244586,-31.445606294742678,31.445606294742678,0.5444191343963554,0.986375,616.30126953125,127.47721099853516,60.775718688964844
HPR_O2_PS,HPR-O2-PS,3,9204,1500,20264105,False,False,2.428800704367459,24.28800704367459,2.696524347601993,28.049524579062357,28.049524579062357,-18.622229781971544,18.622229781971544,0.5204545454545455,0.985375,613.64599609375,128.22259521484375,60.831424713134766
HPR_O2_PS,HPR-O2-PS,3,9204,1500,20264106,False,False,3.148950112238526,31.489501122385263,3.5061887813618258,37.615361834383506,37.615361834383506,-26.933575297219257,26.933575297219257,0.52,0.98675,623.1925659179688,127.8752670288086,61.24799346923828
